#key	style	ss_system_id
Getter Love!! - Cho Renai Party Game Tanjou (Japan)	box-3D	14
Gex 3 - Deep Cover Gecko (USA)	box-3D	14
Gex 64 - Enter the Gecko (USA)	box-3D	14
Glover (USA)	box-3D	14
Glover 2 (USA) (Proto 2)	box-3D	14
Goemon - Mononoke Sugoroku (Japan)	box-3D	14
Goemon's Great Adventure (USA)	box-3D	14
Golden Nugget 64 (USA)	box-3D	14
GoldenEye 007 (USA)	box-3D	14
Hamster Monogatari 64 (Japan)	box-3D	14
Harukanaru Augusta - Masters '98 (Japan)	box-3D	14
Harvest Moon 64 (USA)	box-3D	14
Heiwa Pachinko World 64 (Japan)	box-3D	14
Hercules - The Legendary Journeys (USA)	box-3D	14
Hexen (USA)	box-3D	14
Hey You, Pikachu! (USA)	box-3D	14
Hot Wheels - Turbo Racing (USA)	box-3D	14
Hybrid Heaven (USA)	box-3D	14
Hydro Thunder (USA)	box-3D	14
Ide Yosuke no Mahjong Juku (Japan)	box-3D	14
Iggy's Reckin' Balls (USA)	box-3D	14
In-Fisherman - Bass Hunter 64 (USA)	box-3D	14
Indiana Jones and the Infernal Machine (USA)	box-3D	14
Indy Racing 2000 (USA)	box-3D	14
International Superstar Soccer '98 (USA)	box-3D	14
International Superstar Soccer 2000 (USA) (En,Es)	box-3D	14
International Superstar Soccer 64 (USA)	box-3D	14
International Track & Field 2000 (USA)	box-3D	14
Itoi Shigesato no Bass Tsuri No. 1 Kettei Ban! (Japan)	box-3D	14
J.League Dynamite Soccer 64 (Japan)	box-3D	14
J.League Eleven Beat 1997 (Japan)	box-3D	14
J.League Live 64 (Japan)	box-3D	14
J.League Tactics Soccer (Japan)	box-3D	14
Jangou Simulation Mahjong Dou 64 (Japan)	box-3D	14
Jeopardy! (USA)	box-3D	14
Jeremy McGrath Supercross 2000 (USA)	box-3D	14
Jet Force Gemini (USA)	box-3D	14
Jikkyou G1 Stable (Japan)	box-3D	14
Jikkyou J.League Perfect Striker (Japan)	box-3D	14
Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan)	box-3D	14
Jikkyou Powerful Pro Yakyuu 2000 (Japan)	box-3D	14
Jikkyou Powerful Pro Yakyuu 4 (Japan)	box-3D	14
Jikkyou Powerful Pro Yakyuu 5 (Japan)	box-3D	14
Jikkyou Powerful Pro Yakyuu 6 (Japan)	box-3D	14
Jinsei Game 64 (Japan)	box-3D	14
John Romero's Daikatana (USA)	box-3D	14
Ken Griffey Jr.'s Slugfest (USA)	box-3D	14
Killer Instinct Gold (USA)	box-3D	14
Kiratto Kaiketsu! 64 Tanteidan (Japan)	box-3D	14
Kirby 64 - The Crystal Shards (USA)	box-3D	14
